Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
S3Mock,com.adobe.testing.s3mock.store,BucketStore,7,0,19,13,241,30,0,0,0.0,8,4,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\BucketStore.java,41
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,2,0,3,3,28,4,0,0,0.6666666666666666,5,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\KmsKeyStore.java,27
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,5,0,17,9,258,28,0,0,0.0,5,7,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\MultipartStore.java,57
S3Mock,com.adobe.testing.s3mock.store,MultipartUploadInfo,5,0,1,0,17,1,0,0,0.0,1,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\MultipartUploadInfo.java,22
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,8,0,23,11,325,36,0,0,0.0,9,8,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\ObjectStore.java,57
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,19,0,36,36,142,39,0,0,0.5,13,3,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\S3ObjectMetadata.java,31
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,2,0,6,0,73,14,0,0,0.6666666666666666,0,6,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\StoreConfiguration.java,38
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,4,0,8,8,39,8,0,0,0.5,1,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\store\StoreProperties.java,25
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,1,0,9,0,67,10,0,1,0.0,0,6,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\BucketStoreTest.java,37
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStoreTest,1,0,1,0,9,1,0,0,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\KmsKeyStoreTest.java,26
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,5,0,20,0,236,24,0,1,0.0,0,8,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\MultipartStoreTest.java,56
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,4,0,17,0,212,19,0,1,0.0,0,9,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\ObjectStoreTest.java,59
S3Mock,com.adobe.testing.s3mock.store,StoresWithExistingFileRootTest,4,0,2,0,37,2,0,1,1.0,0,5,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\StoresWithExistingFileRootTest.java,43
S3Mock,com.adobe.testing.s3mock.store,StoresWithExistingFileRootTest.TestConfig,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\StoresWithExistingFileRootTest.java,100
S3Mock,com.adobe.testing.s3mock.store,StoreTestBase,13,0,1,0,21,1,4,0,0.0,0,2,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\store\StoreTestBase.java,29
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,6,0,5,3,74,13,0,0,0.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\AwsChunkedDecodingInputStream.java,24
S3Mock,com.adobe.testing.s3mock.util,AwsHttpHeaders,21,20,1,0,32,1,0,0,0.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\AwsHttpHeaders.java,19
S3Mock,com.adobe.testing.s3mock.util,AwsHttpHeaders.MetadataDirective,2,2,0,0,6,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\AwsHttpHeaders.java,61
S3Mock,com.adobe.testing.s3mock.util,AwsHttpParameters,27,26,1,0,34,1,0,0,0.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\AwsHttpParameters.java,19
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,1,0,11,8,101,13,0,0,0.36363636363636365,10,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\DigestUtil.java,38
S3Mock,com.adobe.testing.s3mock.util,EtagUtil,0,0,1,1,16,3,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\EtagUtil.java,19
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,9,0,7,6,75,16,0,0,0.7142857142857143,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\HeaderUtil.java,33
S3Mock,com.adobe.testing.s3mock.util,XmlUtil,0,0,4,4,24,4,0,0,-1.0,3,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\main\java\com\adobe\testing\s3mock\util\XmlUtil.java,31
S3Mock,com.adobe.testing.s3mock.util,DigestUtilTest,0,0,2,0,16,2,0,0,-1.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\util\DigestUtilTest.java,33
S3Mock,com.adobe.testing.s3mock.util,EtagUtilTest,0,0,3,0,17,3,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\util\EtagUtilTest.java,24
S3Mock,com.adobe.testing.s3mock.util,RangeTest,0,0,4,4,28,4,0,0,-1.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\server\src\test\java\com\adobe\testing\s3mock\util\RangeTest.java,25
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter,3,0,21,15,163,22,1,0,0.38095238095238093,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\common\src\main\java\com\adobe\testing\s3mock\testsupport\common\S3MockStarter.java,50
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarter.BaseBuilder,1,0,0,0,55,0,0,0,-1.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\common\src\main\java\com\adobe\testing\s3mock\testsupport\common\S3MockStarter.java,232
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarterTest,0,0,1,0,28,1,0,0,-1.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\common\src\test\java\com\adobe\testing\s3mock\testsupport\common\S3MockStarterTest.java,29
S3Mock,com.adobe.testing.s3mock.testsupport.common,S3MockStarterTest.S3MockStarterTestImpl,0,0,0,0,8,0,0,1,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\common\src\test\java\com\adobe\testing\s3mock\testsupport\common\S3MockStarterTest.java,54
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule,0,0,5,4,36,5,0,0,-1.0,1,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit4\src\main\java\com\adobe\testing\s3mock\junit4\S3MockRule.java,26
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRule.Builder,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit4\src\main\java\com\adobe\testing\s3mock\junit4\S3MockRule.java,74
S3Mock,com.adobe.testing.s3mock.junit4,S3MockRuleTest,4,1,1,1,25,1,0,0,0.0,0,2,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit4\src\test\java\com\adobe\testing\s3mock\junit4\S3MockRuleTest.java,31
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension,1,0,10,6,65,15,0,0,0.5,3,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\main\java\com\adobe\testing\s3mock\junit5\S3MockExtension.java,31
S3Mock,com.adobe.testing.s3mock.junit5,S3MockExtension.Builder,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\main\java\com\adobe\testing\s3mock\junit5\S3MockExtension.java,143
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,CustomCertificateTest,4,1,3,0,37,3,0,0,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk1\CustomCertificateTest.java,37
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,S3MockExtensionDeclarativeTest,2,0,1,0,29,1,0,0,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk1\S3MockExtensionDeclarativeTest.java,33
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,S3MockExtensionDeclarativeTest.NestedTest,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk1\S3MockExtensionDeclarativeTest.java,68
S3Mock,com.adobe.testing.s3mock.junit5.sdk1,S3MockExtensionProgrammaticTest,4,0,1,0,25,1,0,0,0.0,0,2,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk1\S3MockExtensionProgrammaticTest.java,32
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionDeclarativeTest,2,0,1,0,29,1,0,0,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk2\S3MockExtensionDeclarativeTest.java,37
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionDeclarativeTest.NestedTest,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk2\S3MockExtensionDeclarativeTest.java,76
S3Mock,com.adobe.testing.s3mock.junit5.sdk2,S3MockExtensionProgrammaticTest,4,0,1,0,25,1,0,0,0.0,0,2,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\junit5\src\test\java\com\adobe\testing\s3mock\junit5\sdk2\S3MockExtensionProgrammaticTest.java,36
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainer,4,1,11,11,64,11,0,0,0.45454545454545453,3,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testcontainers\src\main\java\com\adobe\testing\s3mock\testcontainers\S3MockContainer.java,25
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerJupiterTest,1,0,1,0,10,1,0,1,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testcontainers\src\test\java\com\adobe\testing\s3mock\testcontainers\S3MockContainerJupiterTest.java,23
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerManualTest,1,0,2,0,15,2,0,1,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testcontainers\src\test\java\com\adobe\testing\s3mock\testcontainers\S3MockContainerManualTest.java,22
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerRestartOnRootfolderTest,2,0,2,0,16,2,0,1,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testcontainers\src\test\java\com\adobe\testing\s3mock\testcontainers\S3MockContainerRestartOnRootfolderTest.java,25
S3Mock,com.adobe.testing.s3mock.testcontainers,S3MockContainerTestBase,6,0,5,0,59,6,3,0,0.4,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testcontainers\src\test\java\com\adobe\testing\s3mock\testcontainers\S3MockContainerTestBase.java,54
S3Mock,com.adobe.testing.s3mock.testng,S3Mock,1,0,4,1,22,4,0,0,1.0,1,0,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testng\src\main\java\com\adobe\testing\s3mock\testng\S3Mock.java,21
S3Mock,com.adobe.testing.s3mock.testng,S3MockListener,0,0,2,2,11,2,0,0,-1.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testng\src\main\java\com\adobe\testing\s3mock\testng\S3MockListener.java,21
S3Mock,com.adobe.testing.s3mock.testng,S3MockListenerXmlConfigurationTest,3,0,1,1,21,1,0,0,0.0,0,1,C:\Users\AVuser\Desktop\ASDC A2\.\S3Mock\testsupport\testng\src\test\java\com\adobe\testing\s3mock\testng\S3MockListenerXmlConfigurationTest.java,30
